question,pmid,adaptation,sent_id,source,target,operation,umls_jargon_present,umls_jargon_count,umls_jargon_density,warning_present,warning_count,warning_categories,numerical_present,numerical_count,numerical_density
2,15316838,adaptation2,11,"In a double blind, randomized, placebo-controlled, clinical trial in women with stress urinary incontinence, there was a significant reduction in urinary incontinence episodes under duloxetine treatment.","In women with bladder control loss from stress, duloxetine reduced frequency of bladder control loss.",Generalization,True,4,0.1538,False,0,,False,0,0.0
2,15316838,adaptation2,12,"In summary, the pharmacological effect of duloxetine to increase the activity of the striated urethral sphincter together with clinical results indicate that duloxetine has an interesting therapeutic potential in patients with stress urinary incontinence.","In short, duloxetine increases bladder control and may help patients with bladder control loss from stress.",Generalization,True,3,0.0882,False,0,,False,0,0.0
2,21366359,adaptation3,1,"Duloxetine, a potent reuptake inhibitor of serotonin (5-HT) and norepinephrine, is effective for the treatment of major depressive disorder, diabetic neuropathic pain, stress urinary incontinence, generalized anxiety disorder and fibromyalgia.","Duloxetine blocks two chemical messengers from working, called serotonin (5-HT) and norepinephrine. Duloxetine is given to treat things such as depression, diabetic nerve pain, leaky bladder, anxiety, and other chronic pain.",Substitution,True,5,0.1667,False,0,,False,0,0.0
2,21366359,adaptation3,4,The goal of this paper is to provide a review of the literature on intrinsic and extrinsic factors that may impact the pharmacokinetics of duloxetine with a focus on concomitant medications and their clinical implications.,The goal of this paper is to look at other studies on duloxetine to see if the drug can be used with other drugs.,Generalization,True,2,0.0571,False,0,,False,0,0.0
2,21366359,adaptation3,5,"Patient demographic characteristics found to influence the pharmacokinetics of duloxetine include sex, smoking status, age, ethnicity, cytochrome P450 (CYP) 2D6 genotype, hepatic function and renal function.","Things that affect the way that duloxetine works are your sex, age, ethnicity, whether you smoke or not, the condition of your kidney and liver, and your genetics.",Substitution,True,2,0.0769,False,0,,False,0,0.0
2,21366359,adaptation3,6,"Of these, only impaired hepatic function or severely impaired renal function warrant specific warnings or dose recommendations.",A doctor will only have warnings against using duloxetine if your liver or kidneys are not in good condition.,Substitution,True,1,0.0588,False,0,,False,0,0.0
2,21366359,adaptation3,7,"Pharmacokinetic results from drug interaction studies show that activated charcoal decreases duloxetine exposure, and that CYP1A2 inhibition increases duloxetine exposure to a clinically significant degree.","Studies show that activated charcoal, used to treat certain poisons, makes duloxetine less effective. Taking drugs that affect a certain enzyme with duloxetine could make you sick.",Substitution,True,4,0.16,True,1,interaction,False,0,0.0
2,21366359,adaptation3,8,"Specifically, following oral administration in the presence of fluvoxamine, the area under the plasma concentration-time curve and C(max) of duloxetine significantly increased by 460% (90% CI 359, 584) and 141% (90% CI 93, 200), respectively.","Taking the drug fluvoxamine, used to treat depression and OCD, with duloxetine could make you sick.",Generalization,True,3,0.0857,False,0,,True,4,0.1143
2,21366359,adaptation3,9,"In addition, smoking is associated with a 30% decrease in duloxetine concentration.",Smoking makes duloxetine less effective.,Generalization,True,1,0.0833,False,0,,True,1,0.0833
2,21366359,adaptation3,10,The exposure of duloxetine with CYP2D6 inhibitors or in CYP2D6 poor metabolizers is increased to a lesser extent than that observed with CYP1A2 inhibition and does not require a dose adjustment.,"Certain drugs and genetics could affect duloxetine, but not enough to affect how much dulxoetine you would take.",Generalization,True,2,0.0645,False,0,,False,0,0.0
2,21366359,adaptation3,11,"In addition, duloxetine increases the exposure of drugs that are metabolized by CYP2D6, but not CYP1A2.",There are certain drugs that should not be taken with duloxetine because they can make you sick when taking them normally.,Explanation,True,1,0.0625,False,0,,False,0,0.0
2,21366359,adaptation3,12,"Pharmacodynamic study results indicate that duloxetine may enhance the effects of benzodiazepines, but not alcohol or warfarin.","Studies show that duloxetine may make tranquilizers like valium and xanax stronger, but does not seem to affect alcohol or the blood thinner warfarin.",Explanation,True,3,0.1765,False,0,,False,0,0.0
2,21366359,adaptation3,13,An increase in gastric pH produced by histamine H(2)-receptor antagonists or antacids did not impact the absorption of duloxetine.,Antacids and other stomach acid blockers do not affect duloxetine.,Generalization,True,4,0.2105,False,0,,False,0,0.0
2,21366359,adaptation3,14,"While duloxetine is generally well tolerated, it is important to be knowledgeable about the potential for pharmacokinetic interactions between duloxetine and drugs that inhibit CYP1A2 or drugs that are metabolized by CYP2D6 enzymes.",It is important that your doctors know what drugs you are taking in order to make sure you do not get sick from taking duloxetine.,Generalization,True,3,0.0909,False,0,,False,0,0.0
2,30249798,adaptation3,1,"In addition to treating depression, antidepressant drugs are also a first-line treatment for neuropathic pain, which is pain secondary to lesion or pathology of the nervous system.","In addition to treating depression, antidepressants are used to treat chronic pain.",Generalization,True,5,0.1852,False,0,,False,0,0.0
2,30249798,adaptation3,2,"Despite the widespread use of these drugs, the mechanism underlying their therapeutic action in this pain context remains partly elusive.",Doctors do not yet understand how exactly these drugs treat chronic pain.,Generalization,False,0,0.0,False,0,,False,0,0.0
2,30249798,adaptation3,3,The present study combined data collected in male and female mice from a model of neuropathic pain and data from the clinical setting to understand how antidepressant drugs act.,This study combines the results of a study done on mice and a study done on humans to try to understand how the antidepressants work on pain.,Substitution,True,2,0.069,False,0,,False,0,0.0
2,30249798,adaptation3,4,We show two distinct mechanisms by which the selective inhibitor of serotonin and noradrenaline reuptake duloxetine and the tricyclic antidepressant amitriptyline relieve neuropathic allodynia.,The study shows two different ways that the drugs duloxetine and amitriptyline relieve nerve pain.,Generalization,True,5,0.2083,False,0,,False,0,0.0
2,30249798,adaptation3,5,"One of these mechanisms is acute, central, and requires descending noradrenergic inhibitory controls and α2A adrenoceptors, as well as the mu and delta opioid receptors.",One way that duloxetine and amitriptyline work is by affecting the nerves quickly and strongly.,Generalization,True,1,0.04,False,0,,False,0,0.0
2,30249798,adaptation3,6,"The second mechanism is delayed, peripheral, and requires noradrenaline from peripheral sympathetic endings and β2 adrenoceptors, as well as the delta opioid receptors.",The other way duloxetine and amitriptyline work is by affecting the nerves in a delayed way using different chemical messengers.,Substitution,True,2,0.087,False,0,,False,0,0.0
2,30249798,adaptation3,7,"We then conducted a transcriptomic analysis in dorsal root ganglia, which suggested that the peripheral component of duloxetine action involves the inhibition of neuroimmune mechanisms accompanying nerve injury, including the downregulation of the TNF-α-NF-κB signaling pathway.",The study suggests that duloxetine works by affecting the immune system around the nerve injury.,Generalization,True,2,0.0556,False,0,,False,0,0.0
2,30249798,adaptation3,8,"Accordingly, immunotherapies against either TNF-α or Toll-like receptor 2 (TLR2) provided allodynia relief.",This means that certain treatments that affect the immune system also relieved pain caused by touch.,Explanation,True,2,0.1538,False,0,,False,0,0.0
